_links,asOfDate,closingPrice,country,currency,dividendQualityScore,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,fundamentalAnalysisScore,latestAnnualFilingDate,latestQuarterlyAnnualFilingDate,latestSemiAnnualFilingDate,marketCap,name,oneMonthSharePricePerformance,oneYearSharePricePerformance,peers,profile,symbol
"{'self': {'href': '/companies/SOLB-BE'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/SOLB-BE/alerts'}, 'cn:peers': {'href': '/companies/SOLB-BE/peers'}, 'cn:reports': {'href': '/companies/SOLB-BE/reports'}, 'cn:stats': {'href': '/companies/SOLB-BE/stats'}}",2019-05-07T00:00:00.000Z,96.72,BELGIUM,EUR,100,EBR,119.7,84.68,34,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,9977.0215116,Solvay SA,-6.6409266409266,-14.407079646018,"['LXS-DE', 'EVK-DE', 'REC-BE', 'EMSN-CH']","Solvay SA is a Belgium-based international chemical and advanced materials company. The Company has five segments. Its Advanced Formulations segment consists of Novecare, Coatis and Aroma Performance. Its Advanced Materials Segment consists of Specialty Polymers, Special Chemicals and Silica. Its Performance Chemicals segment consists of Soda Ash & Derivatives, Peroxides, Acetow and Emerging Biochemicals. Its Functional Polymers segment consists of Polyamides and Chlorovinyls. Its Corporate & Business Services segment includes the Energy Services global business unit (GBU), which provides energy optimization programs for the Company and for third parties. It serves diversified global end markets, including automotive and aerospace, consumer goods and healthcare, energy and environment, electricity and electronics, building and construction, as well as industrial applications. It operates through Energain Technology and Energain Li-ion.",SOLB-BE
"{'self': {'href': '/companies/SON-PT'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/SON-PT/alerts'}, 'cn:peers': {'href': '/companies/SON-PT/peers'}, 'cn:reports': {'href': '/companies/SON-PT/reports'}, 'cn:stats': {'href': '/companies/SON-PT/stats'}}",2019-05-07T00:00:00.000Z,0.967,PORTUGAL,EUR,83,ELI,1.191,0.778,63,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2003-12-31T00:00:00.000Z,1934.0,Sonae SGPS SA,3.3119658119658,-15.323992994746,"['JMT-PT', 'STG-DE', 'ATEB-BE', 'MQ-SE']","Sonae SGPS SA (Sonae) is a Portugal-based holding company primarily engaged in the retail trade of food. The Company divides its business into six segments: Sonae MC, which is active in the food retail mainly through hypermarkets, supermarkets and franchised local food stores; Sonae Sierra, which develops and manages shopping malls; Sonae SR, which includes specialized retail stores, such as electronics, sports goods and fashion shops; Sonae RP, which is involved in the real estate sector; Sonaecom, which provides integrated telecommunication services, and the Investment Management, which support the Company's business through the assets portfolio management. The Company's portfolio includes Continente, Modalfa, Worten, Losan and Zippy brands, among others. The Company operates in approximately 66 countries, including Portugal, Spain, Greece, Germany, Italy, Turkey and Brazil, among others.",SON-PT
"{'self': {'href': '/companies/S-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/S-US/alerts'}, 'cn:peers': {'href': '/companies/S-US/peers'}, 'cn:reports': {'href': '/companies/S-US/reports'}, 'cn:stats': {'href': '/companies/S-US/stats'}}",2019-05-07T00:00:00.000Z,5.79,UNITED STATES,USD,NA,NYSE,6.61,5.04,31,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,23611.62,Sprint Corp,2.841918294849,10.496183206107,"['TDS-US', 'SBAC-US', 'TU-US', 'FTR-US']","Sprint Corporation (Sprint) is a holding company. The Company, along with its subsidiaries, is a communications company offering a range of wireless and wireline communications products and services that are designed to meet the needs of consumers, businesses, government subscribers and resellers. It operates through two segments: Wireless and Wireline. The Company offers wireless services on a postpaid and prepaid payment basis to retail subscribers and also on a wholesale basis. The Wireline segment provides voice, data and Internet Protocol (IP) communication services to its Wireless segment. The Company offers wireless and wireline services to subscribers in approximately 50 states, Puerto Rico, and the United States Virgin Islands under the Sprint corporate brand, which includes its retail brands of Sprint, Boost Mobile, Virgin Mobile and Assurance Wireless on its wireless networks utilizing various technologies.",S-US
"{'self': {'href': '/companies/SWK-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/SWK-US/alerts'}, 'cn:peers': {'href': '/companies/SWK-US/peers'}, 'cn:reports': {'href': '/companies/SWK-US/reports'}, 'cn:stats': {'href': '/companies/SWK-US/stats'}}",2019-05-07T00:00:00.000Z,143.63,UNITED STATES,USD,67,NYSE,155.22,106.41,47,2018-12-29T00:00:00.000Z,2019-03-30T00:00:00.000Z,,21764.59329769,"Stanley Black & Decker, Inc.",0.58827648995028,3.2343851074535,"['SNA-US', 'KMT-US', 'MKTAY-US', 'LECO-US', 'ITW-US', 'MMM-US', 'TTC-US', 'GE-US', 'PFIN-US']","Stanley Black & Decker, Inc. is a global provider of hand tools, power tools and related accessories, mechanical access solutions, such as automatic doors and commercial locking systems, electronic security and monitoring systems, healthcare solutions, engineered fastening systems, and products and services for various industrial applications. The Company's segments include Tools & Storage, Security and Industrial. Its Tools & Storage segment consists of the Power Tools and Hand Tools, Accessories and Storage businesses. Its Security segment consists of the Convergent Security Solutions and Mechanical Access Solutions businesses. Its Industrial segment consists of the Engineered Fastening and Infrastructure businesses. It offers brands, such as SIDCHROME, AeroScout, DEWALT, Newell Tools and Craftsman, Irwin, Lenox, Craftsman, BLACK+DECKER, SONITROL, Warren, GRIPCO, Porter-Cable, BOSTITCH and WanderGuard.",SWK-US
"{'self': {'href': '/companies/SBUX-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/SBUX-US/alerts'}, 'cn:peers': {'href': '/companies/SBUX-US/peers'}, 'cn:reports': {'href': '/companies/SBUX-US/reports'}, 'cn:stats': {'href': '/companies/SBUX-US/stats'}}",2019-05-07T00:00:00.000Z,77.96,UNITED STATES,USD,83,NASD,78.74,47.37,69,2018-09-30T00:00:00.000Z,2019-03-31T00:00:00.000Z,,94425.152,Starbucks Corporation,3.9051046248167,35.700609225413,"['DNKN-US', 'YUM-US', 'MCD-US', 'DRI-US', 'WEN-US', 'PEP-US', 'EAT-US', 'QSR-CA', 'CBRL-US']","Starbucks Corporation (Starbucks) is a roaster, marketer and retailer of coffee. As of October 2, 2016, the Company operated in 75 countries. The Company operates through four segments: Americas, which is inclusive of the United States, Canada, and Latin America; China/Asia Pacific (CAP); Europe, Middle East, and Africa (EMEA), and Channel Development. The Company's Americas, CAP, and EMEA segments include both company-operated and licensed stores. Its Channel Development segment includes roasted whole bean and ground coffees, Tazo teas, Starbucks- and Tazo-branded single-serve products, a range of ready-to-drink beverages, such as Frappuccino, Starbucks Doubleshot and Starbucks Refreshers beverages and other branded products sold across the world through channels, such as grocery stores, warehouse clubs, specialty retailers, convenience stores and the United States foodservice accounts.",SBUX-US
"{'self': {'href': '/companies/STERV-FI'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/STERV-FI/alerts'}, 'cn:peers': {'href': '/companies/STERV-FI/peers'}, 'cn:reports': {'href': '/companies/STERV-FI/reports'}, 'cn:stats': {'href': '/companies/STERV-FI/stats'}}",2019-05-07T00:00:00.000Z,9.5963204429758,FINLAND,USD,83,HEL,16.334732517639,8.8077163525944,56,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,5876.4109529293,Stora Enso OYJ,-11.709120788825,-35.735645933014,"['METSB-FI', 'HUH1V-FI', 'VALMT-FI', 'SAP-ZA']","Stora Enso Oyj is a provider of renewable solutions in packaging, biomaterials, wooden constructions and paper on global markets. The Company's segments include Consumer Board, Packaging Solutions, Biomaterials, Wood Products, Paper and Other. The Consumer Board segment develops and provides consumer packaging boards for printing and packaging applications. The Packaging Solutions segment develops fiber-based packaging, and operates at every stage of the value chain from pulp production, material and packaging production to recycling. The Biomaterials segment offers pulp grades for paper, board, tissue, textile and hygiene product producers. The Wood Products segment provides wood-based solutions for building and housing. The Paper segment provides paper solutions for print media and office use. The Other segment includes the Nordic forest equity accounted investments. It serves publishers, retailers, printing houses, merchants, converters and joinery, and construction companies.",STERV-FI
"{'self': {'href': '/companies/STRS-IL'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/STRS-IL/alerts'}, 'cn:peers': {'href': '/companies/STRS-IL/peers'}, 'cn:reports': {'href': '/companies/STRS-IL/reports'}, 'cn:stats': {'href': '/companies/STRS-IL/stats'}}",2019-05-07T00:00:00.000Z,92.18,ISRAEL,ILS,92,TLV,94.0,70.0,84,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,10634.83084334,Strauss Group Ltd.,1.9577480367216,26.586102719033,"['CRMT-IL', 'ANGL-IL', 'KRUR-IL', 'NTO-IL']","Strauss Group Ltd is an Israel-based food and beverage company. The Company engages in the production of branded beverages, fresh foods, instant coffee and snacks. It sells its products through its sales and distribution systems, including branches of marketing cooperatives, private supermarkets, shops, hotels, restaurants and businesses. The Company operates in Israel, Central and Eastern Europe, Ukraine, Russia, Moldova, Belarus, Kazakhstan and Brazil, where it engages in the production of roasted and ground coffee, and other coffee-related products. Strauss Group Ltd also entered into the United States food market, providing Mediterranean salads. The Company has partnerships with international food and beverage companies, such as DANONE, Unilever, Lavazza and PepsiCo.",STRS-IL
"{'self': {'href': '/companies/SZU-DE'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/SZU-DE/alerts'}, 'cn:peers': {'href': '/companies/SZU-DE/peers'}, 'cn:reports': {'href': '/companies/SZU-DE/reports'}, 'cn:stats': {'href': '/companies/SZU-DE/stats'}}",2019-05-07T00:00:00.000Z,13.52,GERMANY,EUR,100,ETR,15.845,10.85,28,2018-02-28T00:00:00.000Z,2018-11-30T00:00:00.000Z,,2760.55810784,Suedzucker AG,18.078602620087,-6.4035998615438,"['CSR-MA', 'TATE-GB', 'AAK-SE', 'NLM-DE']","Suedzucker AG is a Germany-based company engaged in the processing of agricultural raw materials. The Company is organized, along with its subsidiaries, into four segments: the Sugar segment comprises sugar production and the agricultural division; the Special Products segment includes the activities of four divisions: BENEO, which produces and sells ingredients made from natural raw materials for food products and animal feed; the Freiberger Group is a producer of chilled and frozen pizzas, frozen pasta dishes and snacks; the PortionPack Europe group specializes in portion packs, and the starch division comprises starch companies in Hungary and Romania, bio-ethanol production in Austria and Hungary, as well as starch production facilities in Austria; the CropEnergies segment includes the bio-ethanol activities of the Company in Germany, Belgium and France, and the Fruit segment comprises the fruit juice preparations and fruit juice concentrates divisions.",SZU-DE
"{'self': {'href': '/companies/1911-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/1911-JP/alerts'}, 'cn:peers': {'href': '/companies/1911-JP/peers'}, 'cn:reports': {'href': '/companies/1911-JP/reports'}, 'cn:stats': {'href': '/companies/1911-JP/stats'}}",2019-05-07T00:00:00.000Z,1519.0,JAPAN,JPY,100,TYO,2004.0,1360.0,50,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,275506.651819,"Sumitomo Forestry Co., Ltd.",-3.6167512690355,-17.265795206972,"['E6R-SG', '8894-JP', '9616-JP', '4221-JP']","Sumitomo Forestry Co., Ltd. is a Japan-based company mainly engaged in the forestry business. The Company operates in three business segments. The Timber and Building Material segment purchases, manufactures, processes and sells lumber products and building materials. The Housing segment constructs, sells, maintains and renovates detached houses, apartment and condominiums, operates exterior, landscape and greening works. The overseas segment is engaged in the purchase, manufacture and sales of lumber products and building materials overseas, as well as the contracted construction and sales of detached houses. Other businesses include biomass power generation business, pay nursing homes, dispatches manpower, manufactures and sells agriculture and gardening materials, and involves leasing business and insurance agency business.",1911-JP
"{'self': {'href': '/companies/2587-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2587-JP/alerts'}, 'cn:peers': {'href': '/companies/2587-JP/peers'}, 'cn:reports': {'href': '/companies/2587-JP/reports'}, 'cn:stats': {'href': '/companies/2587-JP/stats'}}",2019-05-07T00:00:00.000Z,43.066088840737,JAPAN,USD,100,TYO,49.476345250993,38.280967858433,75,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,13307.421451788,Suntory Beverage & Food Ltd,-4.9800796812749,-10.841121495327,"['2590-JP', '2579-JP', '2599-JP', '2914-JP']","Suntory Beverage & Food Limited is principally engaged in the manufacture and sale of beverages and food. The Company operates in two geographical segments. The Domestic segment is engaged in the manufacture and sale of various soft drinks within Japan, such as coffee drinks, mineral water, green tea drinks, tea drinks, carbonated drinks, fruit juice drinks, functional beverages, milk beverages, and food for specified health use, as well as syrup for general and business usage. The International segment is engaged in the manufacture and sale of carbonated drinks, fruit juice drinks, health food, seasoning, tea-based beverages and others, with operations in Europe, Oceania, Asia and the Americas. In addition, the Company is also involved in the manufacture and sale of wine, health food and premium ice cream, as well as the food service businesses such as the management of food and beverage. As of December 31, 2013, the Company had 80 subsidiaries and 11 associated companies.",2587-JP
"{'self': {'href': '/companies/SUZB3-BR'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/SUZB3-BR/alerts'}, 'cn:peers': {'href': '/companies/SUZB3-BR/peers'}, 'cn:reports': {'href': '/companies/SUZB3-BR/reports'}, 'cn:stats': {'href': '/companies/SUZB3-BR/stats'}}",2019-05-07T00:00:00.000Z,10.329360179422,BRAZIL,USD,100,SAO,13.759479474838,8.4002619257617,39,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,13936.595661669,Suzano SA,-8.3205372750221,5.0954023628963,"['SUZB3-BR', 'SPPJY-US', 'PPAR3-BR', 'NP-US']","Suzano SA, formerly Suzano Papel e Celulose SA, is a vertically integrated producer of paper and eucalyptus pulp. The Company operates through two segments: paper and pulp. Its business units include forestry, cellulose, paper, biotechnology, Eucafluff, tissue and lignin. The Company produces hardwood pulp from eucalyptus, coated and uncoated paper, paperboard and tissue paper, as well as electricity. Its annual pulp and paper production capacity amounts to approximately 5 million tons. The Company's operations also include the commercial operation of eucalyptus forest, including planted forests, in Brazilian states of Sao Paulo, Bahia, Espirito Santo, Minas Gerais, Piaui, Tocantins, Para and Maranhao, the operation of port terminals, a hydroelectric power plant, as well as the holding of interest, as partner or shareholder, in other company or project. The Company has operations across Asia, Europe, Africa, North America, South and Central America.",SUZB3-BR
"{'self': {'href': '/companies/19-HK'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/19-HK/alerts'}, 'cn:peers': {'href': '/companies/19-HK/peers'}, 'cn:reports': {'href': '/companies/19-HK/reports'}, 'cn:stats': {'href': '/companies/19-HK/stats'}}",2019-05-07T00:00:00.000Z,12.369675495169,HONG KONG,USD,83,HKG,13.230008412144,9.5465089602077,53,2018-12-31T00:00:00.000Z,,2018-12-31T00:00:00.000Z,11197.10447628,Swire Pacific Limited,-5.1319648093842,28.543046357616,"['6501-JP', 'J36-SG', '8058-JP']","Swire Pacific Limited is a Hong Kong-based investment holding company principally engaged in investment of properties, manufacturing and sale of beverages and the operation of airlines. Along with subsidiaries, it operates its business through five segments. The Property segment is engaged in the property investment, hotel investment and property trading. The property investment portfolio in Hong Kong comprises office and retail premises, serviced apartments and other luxury residential accommodation. The Beverages segment is engaged in the manufacturing, marketing and distribution of products of The Coca-Cola Company (TCCC). The products include sparkling and water, among others. The Aviation segment provides passenger services and cargo services through the operation of airlines. The Trading and Industrial segment is engaged in the retail business and the sale of automobiles. The Marine Services segment provides support services for offshore energy industry.",19-HK
"{'self': {'href': '/companies/SY1-DE'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/SY1-DE/alerts'}, 'cn:peers': {'href': '/companies/SY1-DE/peers'}, 'cn:reports': {'href': '/companies/SY1-DE/reports'}, 'cn:stats': {'href': '/companies/SY1-DE/stats'}}",2019-05-07T00:00:00.000Z,74.16272215772,GERMANY,USD,83,ETR,76.681253907296,57.301062784674,63,2018-12-31T00:00:00.000Z,2016-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,10043.606050192,Symrise AG,1.1942481111382,22.333529758397,"['CBE-FR', 'LXS-DE', 'DESN-CH', 'VBK-DE']","Symrise AG is a Germany-based supplier of fragrances, flavorings, cosmetic active ingredients, raw materials and functional ingredients, as well as sensorial and nutritional solutions. The Company operates through three segments: Flavor, Nutrition, as well as Scent and Care. The Flavor segment develops, produces and sells flavors and functional ingredients that are used in foods, beverages and health products. The Nutrition segment provides tailor-made solutions from natural raw materials for the food and beverages, pet food, aquaculture and cosmetics industries. The Scent and Care segment produces fragrances, cosmetic ingredients, aroma molecules and mint aromas for manufacturing perfumes, personal care and cosmetic products, cleaning products and detergents, home fragrances and oral care products. The Company operates in Europe, Middle East and Africa (EMEA), North America, Asia-Pacific region and Latin America.",SY1-DE
"{'self': {'href': '/companies/1801-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/1801-JP/alerts'}, 'cn:peers': {'href': '/companies/1801-JP/peers'}, 'cn:reports': {'href': '/companies/1801-JP/reports'}, 'cn:stats': {'href': '/companies/1801-JP/stats'}}",2019-05-07T00:00:00.000Z,4815.0,JAPAN,JPY,83,TYO,6300.0,4385.0,72,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,1050258.744495,Taisei Corp,-3.0211480362538,-18.527918781726,"['1860-JP', '1820-JP', '1883-JP', '1720-JP']","Taisei Corporation is engaged in civil engineering, building construction and real estate development business. The Company's segments include Civil engineering, Construction contracts, Real estate development and Others. The Civil engineering segment is engaged in delivering construction of civil engineering. The Construction contracts segment is engaged in delivering construction of building and housing. The Real estate development segment is engaged in delivering purchase, sale and rental of land and buildings. The Company has branches in Tokyo, Osaka, Nagoya, Fukuoka, Sapporo, Sendai, Hiroshima, Yokohama, Niigata, Takamatsu, Chiba, Saitama, Kobe and Kyoto. The Company offers a range of solutions, including T-iROBO Roller & Breaker, T-SPD, T-WELL_PLANNER, T-Clean Air Wall, T-Mark. Navi, and CF Panel Work Method. It also provides Urban-style Small Displacement Seismic Isolation System, T-Silent Series, Post-Head-Anchor work method and Residual Deformation Technology.",1801-JP
"{'self': {'href': '/companies/TPR-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TPR-US/alerts'}, 'cn:peers': {'href': '/companies/TPR-US/peers'}, 'cn:reports': {'href': '/companies/TPR-US/reports'}, 'cn:stats': {'href': '/companies/TPR-US/stats'}}",2019-05-07T00:00:00.000Z,30.72,UNITED STATES,USD,100,NYSE,54.35,30.05,75,2018-06-30T00:00:00.000Z,2018-12-29T00:00:00.000Z,,8908.12449792,Tapestry Inc,-10.306569343066,-32.349702708654,"['VRA-US', 'TPR-US']","Tapestry, Inc., formerly Coach, Inc., is a design house of luxury accessories and lifestyle collections. The Company's product offering uses a range of leathers, fabrics and materials. The Company's brands include Coach, Kate Spade, and Stuart Weitzman. Its segments include North America, International and Stuart Weitzman. The North America segment includes sales of Tapestry brand products to North American customers through Tapestry-operated stores (including the Internet) and sales to North American wholesale customers. The International segment operates department store concession shop-in-shop locations and retail and outlet stores, as well as e-commerce Websites. The Stuart Weitzman segment includes sales across the world generated by the Stuart Weitzman brand, primarily through department stores in North America and international locations, and within Stuart Weitzman operated stores (including the Internet) in the United States, Canada and Europe.",TPR-US
"{'self': {'href': '/companies/TGT-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TGT-US/alerts'}, 'cn:peers': {'href': '/companies/TGT-US/peers'}, 'cn:reports': {'href': '/companies/TGT-US/reports'}, 'cn:stats': {'href': '/companies/TGT-US/stats'}}",2019-05-07T00:00:00.000Z,75.04,UNITED STATES,USD,83,NYSE,90.39,60.15,69,2019-02-02T00:00:00.000Z,2019-02-02T00:00:00.000Z,,38683.94739104,Target Corporation,-7.2893501359031,8.2359728833117,"['DG-US', 'COST-US', 'WMT-US', 'KSS-US', 'M-US', 'DLTR-US', 'WMMVY-US', 'FRED-US', 'TUES-US', 'JCP-US']","Target Corporation (Target) is a general merchandise retailer selling products through its stores and digital channels. Its general merchandise stores offer an edited food assortment, including perishables, dry grocery, dairy and frozen items. Its digital channels include a range of general merchandise, including a range of items found in its stores, along with an assortment, such as additional sizes and colors sold only online. Its owned brands include Archer Farms, Market Pantry, Sutton & Dodge, Art Class, Merona, Threshold, Ava & Viv, Pillowfort, Room Essentials, Wine Cube, Cat & Jack, Simply Balanced and Wondershop. Its exclusive brands include C9 by Champion, Hand Made Modern, Mossimo, DENIZEN from Levi's, Nate Berkus for Target, Fieldcrest, Kid Made Modern, Genuine Kids from OshKosh and Liz Lange for Target. As of January 28, 2017, the Company had 1,802 stores across the United States, including 1,535 owned stores, 107 leased stores and 160 owned buildings on leased land.",TGT-US
"{'self': {'href': '/companies/TRN-IT'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TRN-IT/alerts'}, 'cn:peers': {'href': '/companies/TRN-IT/peers'}, 'cn:reports': {'href': '/companies/TRN-IT/reports'}, 'cn:stats': {'href': '/companies/TRN-IT/stats'}}",2019-05-07T00:00:00.000Z,5.422,ITALY,EUR,100,BIT,5.676,4.386,56,2018-12-31T00:00:00.000Z,2018-09-30T00:00:00.000Z,2018-12-31T00:00:00.000Z,10898.176624,Terna - Rete Elettrica Nazionale SpA,-2.831541218638,7.3238321456849,"['ENEL-IT', 'A2A-IT', 'HER-IT', 'ACE-IT', 'IRE-IT', 'ELEC-FR']","Terna Rete Elettrica Nazionale SpA is an Italy-based company engaged in the utility sector. It is an independent grid operator for the transmission of electricity. It deals with the management of electrical systems through the operation of the grid, efficiency of infrastructures and their maintenance through engineering and management of plants and grid developments. It ensures a balance of deliveries and withdrawals between the supply of energy and consumption by end users. The Company is diversified into two operating segments. The Core Business includes the development, operation and maintenance of the National Transmission Grid (NTG) in addition to dispatching. The Non-Core Business includes specialized services provided to third parties mainly relating to systems engineering services, the operation and maintenance of high voltage plants and the housing of telecommunications equipment and optic fibre grid maintenance services.",TRN-IT
"{'self': {'href': '/companies/TESA3-BR'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TESA3-BR/alerts'}, 'cn:peers': {'href': '/companies/TESA3-BR/peers'}, 'cn:reports': {'href': '/companies/TESA3-BR/reports'}, 'cn:stats': {'href': '/companies/TESA3-BR/stats'}}",2019-05-07T00:00:00.000Z,3.4599198649296,BRAZIL,USD,NA,SAO,3.6589975556284,2.4191719376055,25,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,74.786448133962,Terra Santa Agro SA,2.4626865671642,4.0151515151515,"['TESA3-BR', 'SLCE3-BR']","Terra Santa Agro SA, formerly Vanguarda Agro SA, is a Brazil-based company primarily involved in the agricultural sector. The Company focuses on the cultivation of soybean, cotton and corn; sale of agricultural inputs; processing of seed cotton; provision of storage services for agricultural inputs and products, as well as provision of soil preparation and harvesting services using agricultural machinery. The Company's activities related to the cultivation are carried out on its own land and land leased from third and related parties. The Company operates through a number of subsidiaries, such as Buriti Agricola Ltda, Crateus Algodoeira SA, Ecotrans Transporte Servicos e Locacao de Equipamentos e Maquinas Ltda, Mocuri Agricola Ltda, Maeda SA Agroindustrial and Vanguarda Participacoes SA.",TESA3-BR
"{'self': {'href': '/companies/TSCO-GB'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TSCO-GB/alerts'}, 'cn:peers': {'href': '/companies/TSCO-GB/peers'}, 'cn:reports': {'href': '/companies/TSCO-GB/reports'}, 'cn:stats': {'href': '/companies/TSCO-GB/stats'}}",2019-05-07T00:00:00.000Z,1.8877434135166,UNITED KINGDOM,USD,67,LON,2.0374188621611,1.4284077892325,56,2018-02-24T00:00:00.000Z,,2018-08-25T00:00:00.000Z,18487.608628325,Tesco PLC,4.2877978720227,2.8752080861245,"['MRW-GB', 'SBRY-GB', 'MCLS-GB', 'JMT-PT', 'CA-FR']","Tesco PLC (Tesco) is a retail company. The Company is engaged in the business of Retailing and associated activities (Retail) and Retail banking and insurance services. The Company's segments include UK & ROI, which includes the United Kingdom and Republic of Ireland; International, which includes Czech Republic, Hungary, Poland, Slovakia, Malaysia and Thailand, and Tesco Bank, which includes retail banking and insurance services through Tesco Bank in the United Kingdom. The Company's businesses include Tesco UK, Tesco in India, Tesco Malaysia, Tesco Lotus, Tesco Czech Republic, Tesco Hungary, Tesco Ireland, Tesco Poland, Tesco Slovakia, Tesco in China, Tesco Bank and dunnhumby. The Company's brands include Finest, Everyday Value, Chokablok and Technika. Finest and Everyday Value are the two food brands in the United Kingdom. The Company offers a range of personal banking products, principally mortgages, credit cards, personal loans and savings.",TSCO-GB
"{'self': {'href': '/companies/TCG-GB'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TCG-GB/alerts'}, 'cn:peers': {'href': '/companies/TCG-GB/peers'}, 'cn:reports': {'href': '/companies/TCG-GB/reports'}, 'cn:stats': {'href': '/companies/TCG-GB/stats'}}",2019-05-07T00:00:00.000Z,0.2368,UNITED KINGDOM,GBP,92,LON,1.5,0.196373,21,2018-09-30T00:00:00.000Z,2009-06-30T00:00:00.000Z,2018-09-30T00:00:00.000Z,363.6895916288,Thomas Cook Group plc,0.33898305084747,-82.168674698795,"['CCL-GB', 'MIN-GB', 'EDR-ES', 'LMN-CH']","Thomas Cook Group plc is a holiday company. The Company's segments are United Kingdom, Continental Europe, Northern Europe and Airlines Germany. Its hotels and resort brands include Sentido, Sunprime, Sunwing, Sunconnect, Smartline and Casa Cook. It has airline operations in Belgium, Scandinavia and the United Kingdom. It has a fleet of over 90 aircraft under the Thomas Cook Airlines and Condor brands. It operates from approximately 20 source markets in Europe and China. Its Sentido brand has operations in Germany, Austria, Switzerland, Belgium, Hungary, Poland, Netherlands and Czech Republic. Its Smartline brand has operations in Germany, Austria, Switzerland, Belgium, Hungary, Poland, Netherlands and Czech Republic. Its Thomas Cook brand has operations in Germany, Austria, Switzerland, Belgium, Hungary, Poland and Netherlands. Its Sunprime Hotels brand has operations in Germany, Austria and Switzerland. Its Neckermann brand has operations in Germany and Austria, among others.",TCG-GB
