No.,Member ID (internal),Organisation Name,Country,Submission Date,Primary Activity or Product,Membership Number,1.1 Please state your main activities as a palm oil grower,2.1.1 Please state your number of estates/management units,"2.1.2 Total land controlled/managed for oil palm cultivation, planted (already planted areas and areas used for roads, mills, housing and other associated infrastructure)",2.1.3 Total area unplanted (land area controlled/managed that is designated for future planting of oil palm),2.1.4 Total land designated and managed as HCV areas,2.1.5 Other conservation areas set aside excluding HCV areas reported in 2.1.4,2.1.6 Total land under scheme/plasma smallholders certified,2.1.6.1 Total land under scheme/plasma smallholders uncertified,2.1.7 Total land area controlled/managed for oil palm cultivation (This is an auto sum of 2.1.2 - 2.1.6.1),2.2.1 Number of estates/Management Units certified,2.2.2 Total certified area,2.3.1 Indonesia - Please indicate which province(s),2.3.2 Malaysia - please indicate which state(s),2.3.3 Other - please indicate which country(ies),2.4.1 New area planted in this reporting period,2.5.2 type_of_smallholder,2.5.3.1 Scheme/plasma,2.5.3.2 Scheme/plasma,2.5.4.1 Associated smallholders,2.5.4.2 Associated smallholders,2.5.5.1 Independent smallholders,2.5.5.2 Independent smallholders,2.5.6.1 Outgrowers,2.5.6.2 Outgrowers,2.5.7.1 Other 3rd party supplier Total FFB volume that is supplied,2.5.7.2 Other 3rd party supplier FFB volume supplied that is certified,2.6.1 Number of Palm Oil Mills operated,2.6.2 Number of Palm Oil Mills certified,2.6.3 Number of Palm Kernel crushers and/or Palm Kernel mills operated,2.6.4 Number of Palm Kernel crushers and/or Palm Kernel mills certified,2.7.1 Total hourly FFB processing capacity (ton FFB/hr),2.7.2 Total hourly kernel processing capacity (ton PK/hr),3.1.1 Book and Claim,3.1.2 Mass Balance,3.1.3 Segregrated,3.1.4 Identity Preserved,3.2 Sold under other schemes for CSPO & CSPK,3.3 Sold as conventional for CSPO & CSPK,3.4 Total Volume (Auto sum for 3.1 - 3.3),4.1 Year of first RSPO P&C certification (planned or achieved),"4.1 If target has not been met, please explain why",4.2 Year expected to achieve 100% RSPO certification of estates,"4.2 If target has not been met, please explain why",4.3 Year expected to achieve 100% RSPO certification of scheme/associated smallholders and outgrowers,"4.3 If target has not been met, please explain why",4.4 Year expected to achieve 100% RSPO certification of independently sourced FFB,"4.4 If target has not been met, please explain why","5.1 With regards to RSPO General Assembly resolution 6g that calls for members to submit maps of their concessions by ACOP deadline, please upload your estate location concession map(s) in Shapefile format here:",Map data declaration,Comment,5.2 Please state if any concession sites have been recently acquired or if any concession sites have changed ownership since the previous ACOP submission,6.1 Are you currently assessing your operational GHG footprints using other tools/ methodology(s) than RSPO PalmGHG Calculator?,6.1 File,6.1 Link,6.1 Description,6.1 Reason,6.1.2.1 How many management unit is currently reporting its GHG footprint using RSPO PalmGHG Calculator?,6.1.2.2 GHG footprint by hectare (tCO2e/ha),6.1.2.2 GHG footprint by tonne of Crude Palm Oil (tCO2e/tCPO),6.1.2.3 What would the key emissions sources of reporting management unit?,7.1 Outline actions that you will take in the coming year to advance your plans for certification,7.2 Outline actions that you will take in the coming year to promote CSPO along the supply chain,"8.1 If you have not disclosed any of the above information, please indicate the reasons why",- Others:,9.1 Are you currently supporting any independent smallholder groups?,9.1 How are you supporting them?,9.1 When do you plan to start your support for independent smallholders,9.1 Do you have any future plans to support independent smallholders?,1.1.1 Number of groups under your management,1.1.2 Number of smallholders (group members),1.1.3 Number of Outgrowers (group members),1.1.4 Total number of group members,1.2.1 Total land managed for oil palm cultivation - already planted with oil palm,1.2.2 Total land managed for oil palm cultivation - unplanted but designated for future planting,1.2.3 Total land designated and managed as HCV areas,1.2.4 Other conservation areas set aside excluding HCV areas reported in 1.2.3,1.2.5 Total land area managed,1.3.1 Number of certification units,1.3.2 Total certified area,1.4.1 Indonesia - Please indicate which province(s),1.4.2 Malaysia - Please indicate which state(s),1.4.3 Other - Please indicate which country/countries,"1.5.1 Area planted in this reporting period (only for new planted area, not replanting)",1.5.2 Have New Planting Procedure notifications been submitted to the RSPO for plantings this year?,1.6.1 Was there an increase in group members this year?,"1.6.1 If yes, What is the increase this reporting period?","1.6.1 If no, What is the reduction this reporting period?",1.6.2 Was there an increase in the land area managed this year?,"1.6.2 If yes, What is the increase this reporting period?","1.6.2 If no, What is the reduction this reporting period?",1.7.1 Total FFB produced,1.7.2 Total FFB produced that is RSPO-certified,2.1 Book and Claim - Indicate volume,2.1 Book and Claim - Indicate volume (tonnes),2.1 Physical - Indicate volume,2.1 Physical - Indicate volume (tonnes),3.1 Year of RSPO group certification (planned or achieved),"1 What significant economic, social or environmental obstacles have you encountered in the production, procurement, use and/or promotion of CSPO and what efforts did you make to mitigate or resolve them?",2 In addition to the actions already reported in this ACOP how has your organization supported the vision of RSPO to transform markets in other ways? (e.g. Funding; Engagement with key stakeholders; Business to business education/outreach)
11,5726,Chumporn Palm Oil Industry Public Company Limited,Thailand,"March 30, 2018, 4:00 pm",opg; processor,1-0234-17-000-00,"Oil palm grower, miller and kernel crusher operator",5,189.76,-,123.52,0,-,-,313.28,5,3034.48,-,-,-,0,-,0,0,0,0,0,0,0,0,0,0,2,2,1,1,60,47,0,0,0,0,0,0,0,2016,-,2016,-,-,-,-,-,"cpi.shp,cpi1.shp,cpi2.shp,cpi3.shp,cpi4.shp,cpi5.shp,cpi11.shp,cpi22.shp,cpi33.shp,cpp.shp,cpp1.shp",-,-,-,y,-,-,-,-,-,-,-,-,N/A,N/A,-,-,y,Support Smallholder Group to set up for RSPO Smallholder.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,-
12,1363,Community Enterprise Group - Suratthani,Thailand,"April 25, 2018, 1:23 pm",opg; smallholder,1-0122-12-000-00,-,122,0,-,0,0,-,-,0,122,1709.05,-,-,Thailand,0,independent,0,0,0,0,24049.8,24049.8,0,0,0,0,0,0,0,0,0,0,5351,0,0,0,0,0,5351,2012,-,-,we are smallholder group. we can not expect number of smallholders each year,-,-,-,we are smallholder group. we can not expect number of smallholders each year,ttt-1.shp,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,n,-,n,-,1,65,-,65,1709.05,0,0,0,1709.05,122,1709,-,-,Thailand,0,n,y,1,-,y,1315,-,24049.8,24049.8,bnc,24049.8,-,0,2020,Palm planting in new areas of Thailand should not be subject to NPP requirements as there is no land issue.,"To educate growers, palm oil. RSPO standards in cooperation with government agencies."
13,3167,Community enterprise growers  palm oil and palm oil sustainability. Sikao - Wangwiset,Thailand,"May 2, 2018, 4:59 pm",opg,1-0176-15-000-00,Oil palm grower,119,861.84,-,0,0,-,-,861.84,119,834.79,-,-,Thailand,0,-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,4.6,8000,0,0,7500,0,0,15500,2015,-,2025,-,-,-,2025,-,sikao-wangwisate-acop2017.rar,y,-,-,n,-,-,-,-,-,-,-,-,-,-,confidential,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,lack of knowledge about standard RSPO,no
14,1022,CompaÌ±ia Industrial Aceitera Coto Cincuenta y Cuatro S.A,Costa Rica,"April 30, 2018, 10:38 pm",opg; processor,1-0112-12-000-00,"Oil palm grower, miller and kernel crusher operator",6,24857,75,202,1047,-,-,26181,6,26181,-,-,Costa Rica,0,independent,0,0,0,0,363603,248195,0,0,0,0,3,3,3,3,180,10,39290,12251,0,2778,0,62185,116504,2015,-,2015,-,2015,-,2020,-,-,-,-,-,n,-,-,-,-,6,1.78,0.35,POME,THE WORKERS \'TRAINING PLANS WILL CONTINUE AND THE GHG REDUCTION PLANS WILL BE IMPROVED,THE IMPORTANCE OF BUYING MORE CERTIFIED OIL TO SUPPORT SUSTAINABLE PRODUCTION WILL BE PROMOTED THROUGH CUSTOMERS.,-,-,y,INDEPENDENT PRODUCERS ARE PROVIDED TRAINING AND A SUPERPRECIATION FOR DELIVERING CERTIFIED FRUIT TO THE MILL.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,RESISTANCE OF SOME INDEPENDENT PRODUCERS TO ADOPT PRACTICES AND COMPLY WITH SOCIAL SECURITY,-
15,1970,Cooperativa de Produccion Agropecuaria de Campesinos Salama Limitada,Honduras,"May 1, 2018, 4:35 am",opg; processor,1-0137-13-000-00,"Oil palm grower, Oil palm grower &amp; miller",6,2861,0,100,135.98,0,3423.04,6520.02,-,0,-,-,Honduras,0,independent,0,0,0,0,68807.73,0,0,0,0,0,1,0,0,0,25,20,0,27499.45,0,0,0,0,27499.45,2018,The SalamÌÁ cooperative is about to conclude part of the infrastructure inthe farms are already 95% complete. The SalamÌÁ Cooperative plans to certify its plant and plantations in the course of this year 2018.,2018,The SalamÌÁ Cooperative plans to certify 100% of its farms for this year 2018,2022,"Once the plant and the farms owned by the SalamÌÁ Cooperative are certified in 2018, we will work during the next 4 years in support and advice of the RSPO RFF standard groups, so that they obtain the certification in 2022. Campaigns have already been developed. awareness, but we are trusting that it is most needed One of the adverse factors is the low yields per area, which has been improved with a national average of 18 metric tons of fresh fruit cluster (FFB) per hectare. These reasons of low productivity of the varieties, poor phytosanitary management (for example, the pest of the weevil - red ring) and the lack of knowledge about crops of best practices (BPM).",2022,"Within the context of the question, there are groups that are not suppliers of the SalamÌÁ Cooperative. We can only mention small producers as RFF suppliers to close the SalamÌÁ Cooperative and we expect to obtain 100% certification by 2022.",shp_cooperative_salama.rar,y,Shapefile file attachments are the areas corresponding to the estates of Salama Cooperative,Does not apply,y,-,-,-,-,-,-,-,-,Annual operational plan of the RSPO of 2018.  ‰Û¢ Plan to improve the environmental performance of industrial and agricultural operations.  ‰Û¢ Technical report of the monitoring of the conservation area of the SalamÌÁ Cooperative.,Define mechanisms to diagnose real gaps for small producers;  ‰Û¢ Make a diagnosis.  ‰Û¢ Evaluation of information.‰Û¢ ImplementatiÌ_n plan.,other,Does not apply,y,"The SalamÌÁ Cooperative supports its supply base with technical assistance, fertilizers and training in good agricultural practices.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Organizational risk That small organized producers stop delivering fresh fruit to the SalamÌÁ Cooperative. Mitigation Mechanismof Organizational Risk ‰Û¢ Continuous improvement of the services offered by the company to its entire supplier base, fostering strong long-term relationships and their loyalty, so that the economic benefits are not the only ones recognized by the base. ‰Û¢ Define clear and transparent mechanisms for communication and the information supply base. ‰Û¢ Promote the relevance of small farmers organized in the company, promoting the value of the organization and all its facilities. In addition to highlighting the potential of the Cooperative in the market. Risk marketing Lack of market access due to lack of RSPO certification Fall in the international marketoil prices Mitigation mechanism. ‰Û¢ Awareness about the importance of certification in the palm sector and the dissemination of the positive aspects of certification and the negative aspects of not being certified. ‰Û¢ Better control of costs through the implementation of administrative records of the farm. ‰Û¢ Identify bottlenecks and inefficient processes at the plant level, together with a plan to improve and rationalize resources To make effective use of the financial and material resources of the Cooperative. Environmental risk Climate change, bad distribution, irregular rains, out of time. Mechanism for mitigation of degradation or scarce resources of the soil‰Û¢ Training, training through technical assistance in the implementation of best practices in the use and management of water.‰Û¢ Facilitate the management of the reforestation program and the protection of natural resources. ‰Û¢ Develop a plan for soil tests and soil-based fertilization needsin which the plantations are developed ‰Û¢ Do before the development of new studies of oil palm plantations.","Demonstrating its commitment in the process of implementing the standard, being socially and environmentally responsible."
16,6505,CPI RSPO Enterprise Network,Thailand,"May 4, 2018, 3:27 pm",opg; smallholder,1-0236-17-000-00,-,-,0,-,0,0,-,-,0,-,0,-,-,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,335,-,335,2314.08,0,0,607.03,2921.11,1,162960,-,-,Thailand,0,n,n,-,-,n,-,-,33471.98,33471.98,bnc,0,physical,0,2018,No,No
17,795,Daabon Group,Colombia,"May 4, 2018, 9:12 pm",opg,1-0132-12-000-00,"Oil palm grower, miller and kernel crusher operator",7,11346,3607,120,664.13,0,0,15737.13,7,9112.5,-,-,Colombia,0,associated; independent,0,0,18862,18862,16230,16230,0,0,0,0,2,2,1,1,45,4,0,0,12957,32195,0,0,45152,2010,-,2017,-,2014,-,-,-,daabon.zip,y,-,-,y,-,-,-,-,-,-,-,-,Keep the certification expansion going and certifying RSPO Next,Communications and outreach to our customers.,confidential,-,n,-,y,2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None,B2B outreach and the promotion of use of Certified Sustainable Palm Oil
18,5217,DARA-LAM SOON SDN BHD,Malaysia,"April 24, 2018, 12:06 pm",opg,1-0213-16-000-00,Oil palm grower &amp; miller,1,4209,-,11,0,-,-,4220,-,0,-,Pahang,-,0,-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,2018,stage 2 audit completed 16/01/2018,2018,stage 2 audit completed 16/01/2018,-,-,-,-,sgmerbadls.rar,-,-,-,n,-,-,-,-,1,1.2,0.65,Effluent treatment plant,To run bio gas plant,-,unknown,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,No
19,268,DekelOil,Cyprus,"May 2, 2018, 10:33 pm",opg,1-0070-08-000-00,"Oil palm grower, miller and kernel crusher operator",1,1955,1955,0,0,-,-,3910,-,0,-,-,Cote d'Ivoire,0,-,0,0,0,0,0,0,0,0,0,0,1,0,1,0,75,18,0,0,0,0,0,0,0,2019,"We initially planned the certification for 2017, but given our difficulties related to the compensation and budget procedure, we postpone the certification for 2019 until we can remove all these constraints.",2022,-,-,-,2022,-,"pi-dekel-oil.kmz,prsentation-doci.rar",y,"Section 7 will provide you with more information on the non-provision of maps of our plantations. However, we have maps on Google Earth that you will find before a solution is found with reference to the problem identified in section 7.",We acquired in 2017the rights to develop around 600 hectares in N\'gokro and 161 hectares in Doudoukro.But we could not finalize the operation with the communities in the sense that other economic operators had a more attractive offer than ours. These concession sises will not therefore be developed by DEKELOIL.,n,-,-,-,-,We have not yet started calculating the carbon footprint for our operations,We have not yet started calculating the carbon footprint for our operations,We have not yet started calculating the carbon footprint for our operations,We have not yet started calculating the carbon footprint for our operations,"As part of the Land Use Change Analysis (LUCA) procedure for RSPO members whose plantations from 2005 to 2009 have not been the subject of the HVC and EIES studies, a compensation procedure has been instituted. To do this, RSPO members were required to file a return to LUCA. This we did in November 2014.After this declaration, we were asked to produce the satellite images of the parcels declared at the date of 2005 in order to allow the team to conduct its analysis and finalize the procedure. At this request, we could not respond favorably because of our difficulty in producing these images because of the unavailability of the technology that can allow us to achieve this. We have through our multiple exchanges, shared with our interlocutors, including Mr. Dillon Samir, this difficulty.Despite this difficulty, we conducted research that led us to contact an international consultant, \'SATELLIGENCE\', also confirming the impossibility of making available these images.However, another option could lead to the desired result, it is a report detailing the information on the plots, he said. Therefore, we have decided to conduct this study with the said consultant and a report has been prepared by him. This report was made available to the LUCA team to enable its analysis to be conducted. The report of the expert according to the return to us by the LUCA team can not help to carry out the analysis.Thanks to the public consultation of the Africa zone organized on the 10th, 11th and 12th of October 2017 in Accra in which we took part, we expressed our difficulties to Mr. SALAHUDIN YAACOB who put us in contact with a member of the team that speaks French in the person of Mr. BAHKTIAR TALHAH and his other colleagues (DILLON SMIR, KHING SU LI, NUR AINA SAMIR), with whom we have long exchanged. The same difficulties arose because of the particularity of DEKELOIL in the agroindustrial world. You could through the file attached to this mail, observe and understand this difficulty for DEKELOIL to carry out the ESIA and HVC studies for about 103 parcels scattered throughout the Sud-ComoÌ© region.In view of all these difficulties and the numerous efforts made by our company which has embarked on the certification path to the RSPO standard, we have requested an extension to clarify and find a solution that will allow us to finalize our clearing procedure.",- We have already started by raising the awareness of small producers of the use of good practices ;- Training and supervision of producers on good agricultural practices ;- Clarify our status for the LUCA procedure with the Africa RSPO officer ;,other,"-Improved collaboration with our buyers and suppliers by informing them of your intention to modify or improve our manufacturing processes;-Invest in technology that can transfer our requirements to suppliers quickly, which will improve our time to market; -Use of information technology to forecast sales, supplies, purchases, orders, shipments, deliveries, and so on; -Use customized software solutions to help us in the process of managing your supply chain. Training and outreach",y,-To this day we are in partnership with small farmers to whom we provide the following support: - agricultural advice - Support for obtaining agricultural inputs; - Supply of selected plant material; - Reduction of plant material costs through a loyalty bonus; --Provision of fertilizers at reduced cost; - Reduction of the cost of fertilizer through loyalty bonuses; - Provision of agricultural equipment at lower cost through a loyalty bonus; -Grading of access roads to plantations; - Strengthening the capacities of cooperative leaders through study tours - Financial support to cooperatives on the basis of production bonuses.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"As part of the production of crude palm oil and the supply of oil palm bunches, we encounter several obstacles. At the economic level : -Competition; - Failure to comply with the rules issued by the oil palm sector in CÌ«te d\'Ivoire, resulting in the inability of industrialists to support producers in terms of agricultural advice, the rehabilitation of roads and the professionalization of cooperatives.At the social level : -The dispersal of our plantations throughout the Sud-ComoÌ© region makes it difficult or even impossible to satisfy all these stakeholders, hence the dissatisfaction of these stakeholders; - Failure to comply with the contracts signed by our partners for the creation of the plans strongly hampers the supply to our plant in palm of oil palm bunches At the environmental level,Our biggest constraint is the cost of conducting HVC studies for new plantations. Indeed, the very high cost of these HVC studies severely limits the acquisition of new land to the extent or in CÌ«te d\'Ivoire, it is no longer possible to have an area of ??more than 1,000 hectares of a single taking. As part of efforts to alleviate or resolve these problems,On the economic level, we try to lobby the oil palm sector for the implementation of laws to the management of the sector. At the social level, we recently carried out a Social Impact Assessment (SIA) of our plantations (March 2017) and the results are being used for the implementation of the recommendations. At the environmental level, especially the constraint linked to the high cost of HCV studies, we believe that consideration should be given to the possibility of reducing costs according to the sensitivities of each country. Indeed, the very high cost of these HVC studies severely limits the acquisition of new land in CÌ«te d\'Ivoire, it is no longer possible to have an area of more than 1,000 hectares of a single taking.Another difficulty faced by our company this year is our clearing procedure.Indeed as indicated above, we have not been able to provide the images as claimed by LUCA for the simple reason that the technology to do so does not exist for CÌ«te d\'Ivoire. We contacted an expert in Holland (SATELIGENCE) who confirmed this information and carried out the study for us. The report is available. Unfortunately the representatives of RSPO LUCA rejected the report and promised to put their technician to help us to obtain the images to finalize our procedure. To this day we are still waiting for these images despite our multiple reminders.Since our approach towards RSPO certification is highly dependent on this procedure, we contacted the RSPO Africa Manager to outline our difficulties. He advised us to carry out the HVC and EIES studies for all our plantations (156). Moreover, he advises us to take a sample to carry out the studies.We believe that this approach is not the right one as far as the information sought by LUCA is the development or not of plantations on possible areas of HCV.However, in the environmental legislation in CÌ«te d\'Ivoire (decree n å¡ 96-894 of November 8, 1996 determining the rules and procedures applicable to studies relating to the environmental impact of projects in the Republic of CÌ«te d\'Ivoire) in annex 1, the impact studies are carried out from 999 hectares and the law makes it possible to make a categorical exclusion statement which is report justifying the categorical exclusion when a project does not appear in any of the categories mentioned in appendices I, II and III of the it benefits from a categorical exclusion that exempts it a priori from an Environmental Impact Assessment or an Environmental Impact Statement.",-We funded study tours for cooperatives;-We have offered our site to test the RSPO-certified auditors ; -We are in partnership ;-With SOLIRIDARIDAD for its RSSF / RSPO project ;
20,5261,Extractora del Sur de Casanare S.A.S.,Colombia,"May 5, 2018, 1:06 am",opg,1-0214-16-000-00,"Oil palm grower, miller and kernel crusher operator",2,8327.73,978.83,773.73,0,-,-,10080.29,2,10080,-,-,Colombia,0,independent,0,0,0,0,1065.26,0,0,0,0,0,1,1,1,1,60,2,3078,20389.04,0,0,0,0,23467.04,2015,-,2015,-,-,-,2021,-,"mapa-linderos-palmar-del-oriente-s.a.s.rar,plano-de-linderos-palmas-del-casanare.-s.a.s.kml",y,La finca Palmar del Oriente realizo la actualizaciÌ_n de su mapa de linderos debido a la actualizaciÌ_n de la topografia en una zona de la plantaciÌ_n.,No Aplica,y,-,-,-,-,-,-,-,-,DiseÌ±ar e implementar el programa de certificaciÌ_n para proveedores independientes de la planta extractora.,"Elaborar y socializar el reporte de sostenibilidad de la Extractora del Sur de Casanare a todas nuestras partes interesadas con el objetivo de divulgar los logros y retos de la organizaciÌ_n en el ÌÁmbito social, laboral, ambiental y operacional. ",confidential,-,n,-,y,2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ObstÌÁculos econÌ_micos:No se evidencia programas de financiaciÌ_n promovidos por la RSPO que se orienten a empresas de LatinoamÌ©rica que busquen certificar sus pequeÌ±os proveedores de fruto.,"Compromiso con las partes interesadas:1.Proveedores de servicios: desarrollamos programas para la implementaciÌ_n de buenas prÌÁcticas laborales, sociales y ambientales en el desarrollo de todas sus labores. 2.Alianzas con clientes estratÌ©gicos: En compaÌ±Ì_a con clientes estratÌ©gicos se dictan capacitaciones a los proveedores de fruto con el fin de sensibilizarlos en temas tales como: cumplimiento legal/laboral, buenas prÌÁcticas agrÌ_colas, cuidado del medio ambiente y lineamientos de seguridad y salud en el trabajo. "
